date;wind_speed;temp;poa_global;irradiance_dir;irradiance_diff;pr
30.09.2012 04:59;1;25;1000;0;0;1
30.09.2012 05:59;1;25;1000;17;29,7;1
30.09.2012 06:59;1;25;1000;116;82;1
30.09.2012 07:59;1;25;1000;239,01;107;1
30.09.2012 08:59;1;25;1000;339,01;125;1
30.09.2012 09:59;1;25;1000;401,01;141;1
30.09.2012 10:59;1;25;1000;364,01;184;1
30.09.2012 11:59;1;25;1000;339,01;188;1
30.09.2012 12:59;1;25;1000;342,01;146;1
30.09.2012 13:59;1;25;1000;263,01;123;1
30.09.2012 14:59;1;25;1000;154;96;1
30.09.2012 15:59;1;25;1000;44;56;1
30.09.2012 16:59;1;25;1000;0;0;1
30.09.2012 17:59;1;25;1000;0;0;1
30.09.2012 18:59;1;25;1000;0;0;1
30.09.2012 19:59;1;25;1000;0;0;1
30.09.2012 20:59;1;25;1000;0;0;1
30.09.2012 21:59;1;25;1000;0;0;1
30.09.2012 22:59;1;25;1000;0;0;1
30.09.2012 23:59;1;25;1000;0;0;1
01.10.2012 00:59;1;25;1000;0;0;1
01.10.2012 01:59;1;25;1000;0;0;1
01.10.2012 02:59;1;25;1000;0;0;1
01.10.2012 03:59;1;25;1000;0;0;1
01.10.2012 04:59;1;25;1000;0;0;1
01.10.2012 05:59;1;25;1000;27;22,9;1
01.10.2012 06:59;1;25;1000;141;66;1
01.10.2012 07:59;1;25;1000;278,01;80;1
01.10.2012 08:59;1;25;1000;399,01;84;1
01.10.2012 09:59;1;25;1000;480,01;87;1
01.10.2012 10:59;1;25;1000;514,01;88;1
01.10.2012 11:59;1;25;1000;481,01;98;1
01.10.2012 12:59;1;25;1000;411,01;99;1
01.10.2012 13:59;1;25;1000;345,01;68;1
01.10.2012 14:59;1;25;1000;116;111;1
01.10.2012 15:59;1;25;1000;63;44;1
01.10.2012 16:59;1;25;1000;0;0;1
01.10.2012 17:59;1;25;1000;0;0;1
01.10.2012 18:59;1;25;1000;0;0;1
01.10.2012 19:59;1;25;1000;0;0;1
01.10.2012 20:59;1;25;1000;0;0;1
01.10.2012 21:59;1;25;1000;0;0;1
01.10.2012 22:59;1;25;1000;0;0;1
01.10.2012 23:59;1;25;1000;0;0;1
02.10.2012 00:59;1;25;1000;0;0;1
02.10.2012 01:59;1;25;1000;0;0;1
02.10.2012 02:59;1;25;1000;0;0;1
02.10.2012 03:59;1;25;1000;0;0;1
02.10.2012 04:59;1;25;1000;0;0;1
02.10.2012 05:59;1;25;1000;3;25,36;1
02.10.2012 06:59;1;25;1000;28;104;1
02.10.2012 07:59;1;25;1000;98;167;1
02.10.2012 08:59;1;25;1000;75;232;1
02.10.2012 09:59;1;25;1000;0;164;1
02.10.2012 10:59;1;25;1000;1;186;1
02.10.2012 11:59;1;25;1000;4;211;1
02.10.2012 12:59;1;25;1000;10;210;1
02.10.2012 13:59;1;25;1000;0;106;1
02.10.2012 14:59;1;25;1000;16;121;1
02.10.2012 15:59;1;25;1000;2;44;1
02.10.2012 16:59;1;25;1000;0;0;1
02.10.2012 17:59;1;25;1000;0;0;1
02.10.2012 18:59;1;25;1000;0;0;1
02.10.2012 19:59;1;25;1000;0;0;1
02.10.2012 20:59;1;25;1000;0;0;1
02.10.2012 21:59;1;25;1000;0;0;1
02.10.2012 22:59;1;25;1000;0;0;1
02.10.2012 23:59;1;25;1000;0;0;1
03.10.2012 00:59;1;25;1000;0;0;1
03.10.2012 01:59;1;25;1000;0;0;1
03.10.2012 02:59;1;25;1000;0;0;1
03.10.2012 03:59;1;25;1000;0;0;1
03.10.2012 04:59;1;25;1000;0;0;1
03.10.2012 05:59;1;25;1000;5;25,84;1
03.10.2012 06:59;1;25;1000;8;92;1
03.10.2012 07:59;1;25;1000;82;169;1
03.10.2012 08:59;1;25;1000;211,01;186;1
03.10.2012 09:59;1;25;1000;0;141;1
03.10.2012 10:59;1;25;1000;36;269;1
03.10.2012 11:59;1;25;1000;0;101;1
03.10.2012 12:59;1;25;1000;0;147;1
03.10.2012 13:59;1;25;1000;0;63;1
03.10.2012 14:59;1;25;1000;0;22;1
03.10.2012 15:59;1;25;1000;0;28;1
03.10.2012 16:59;1;25;1000;0;0;1
03.10.2012 17:59;1;25;1000;0;0;1
03.10.2012 18:59;1;25;1000;0;0;1
03.10.2012 19:59;1;25;1000;0;0;1
03.10.2012 20:59;1;25;1000;0;0;1
03.10.2012 21:59;1;25;1000;0;0;1
03.10.2012 22:59;1;25;1000;0;0;1
03.10.2012 23:59;1;25;1000;0;0;1
04.10.2012 00:59;1;25;1000;0;0;1
04.10.2012 01:59;1;25;1000;0;0;1
04.10.2012 02:59;1;25;1000;0;0;1
04.10.2012 03:59;1;25;1000;0;0;1
04.10.2012 04:59;1;25;1000;0;0;1
04.10.2012 05:59;1;25;1000;0;8;1
04.10.2012 06:59;1;25;1000;3;80;1
04.10.2012 07:59;1;25;1000;0;30;1
04.10.2012 08:59;1;25;1000;0;40;1
04.10.2012 09:59;1;25;1000;0;65;1
04.10.2012 10:59;1;25;1000;0;112;1
04.10.2012 11:59;1;25;1000;0;78;1
04.10.2012 12:59;1;25;1000;436,01;69;1
04.10.2012 13:59;1;25;1000;29;183;1
04.10.2012 14:59;1;25;1000;189,01;59;1
04.10.2012 15:59;1;25;1000;18;50;1
04.10.2012 16:59;1;25;1000;0;0;1
04.10.2012 17:59;1;25;1000;0;0;1
04.10.2012 18:59;1;25;1000;0;0;1
04.10.2012 19:59;1;25;1000;0;0;1
04.10.2012 20:59;1;25;1000;0;0;1
04.10.2012 21:59;1;25;1000;0;0;1
04.10.2012 22:59;1;25;1000;0;0;1
04.10.2012 23:59;1;25;1000;0;0;1
05.10.2012 00:59;1;25;1000;0;0;1
05.10.2012 01:59;1;25;1000;0;0;1
05.10.2012 02:59;1;25;1000;0;0;1
05.10.2012 03:59;1;25;1000;0;0;1
05.10.2012 04:59;1;25;1000;0;0;1
05.10.2012 05:59;1;25;1000;0;5;1
05.10.2012 06:59;1;25;1000;0;58;1
05.10.2012 07:59;1;25;1000;8;143;1
05.10.2012 08:59;1;25;1000;0;88;1
05.10.2012 09:59;1;25;1000;0;53;1
05.10.2012 10:59;1;25;1000;0;50;1
05.10.2012 11:59;1;25;1000;0;49;1
05.10.2012 12:59;1;25;1000;0;59;1
05.10.2012 13:59;1;25;1000;8;157;1
05.10.2012 14:59;1;25;1000;0;40;1
05.10.2012 15:59;1;25;1000;0;32;1
05.10.2012 16:59;1;25;1000;0;0;1
05.10.2012 17:59;1;25;1000;0;0;1
05.10.2012 18:59;1;25;1000;0;0;1
05.10.2012 19:59;1;25;1000;0;0;1
05.10.2012 20:59;1;25;1000;0;0;1
05.10.2012 21:59;1;25;1000;0;0;1
05.10.2012 22:59;1;25;1000;0;0;1
05.10.2012 23:59;1;25;1000;0;0;1
06.10.2012 00:59;1;25;1000;0;0;1
06.10.2012 01:59;1;25;1000;0;0;1
06.10.2012 02:59;1;25;1000;0;0;1
06.10.2012 03:59;1;25;1000;0;0;1
06.10.2012 04:59;1;25;1000;0;0;1
06.10.2012 05:59;1;25;1000;0;13;1
06.10.2012 06:59;1;25;1000;26;95;1
06.10.2012 07:59;1;25;1000;0;104;1
06.10.2012 08:59;1;25;1000;14;196;1
06.10.2012 09:59;1;25;1000;0;142;1
06.10.2012 10:59;1;25;1000;0;151;1
06.10.2012 11:59;1;25;1000;0;63;1
06.10.2012 12:59;1;25;1000;0;78;1
06.10.2012 13:59;1;25;1000;0;58;1
06.10.2012 14:59;1;25;1000;0;60;1
06.10.2012 15:59;1;25;1000;0;28;1
06.10.2012 16:59;1;25;1000;0;0;1
06.10.2012 17:59;1;25;1000;0;0;1
06.10.2012 18:59;1;25;1000;0;0;1
06.10.2012 19:59;1;25;1000;0;0;1
06.10.2012 20:59;1;25;1000;0;0;1
06.10.2012 21:59;1;25;1000;0;0;1
06.10.2012 22:59;1;25;1000;0;0;1
06.10.2012 23:59;1;25;1000;0;0;1
07.10.2012 00:59;1;25;1000;0;0;1
07.10.2012 01:59;1;25;1000;0;0;1
07.10.2012 02:59;1;25;1000;0;0;1
07.10.2012 03:59;1;25;1000;0;0;1
07.10.2012 04:59;1;25;1000;0;0;1
07.10.2012 05:59;1;25;1000;1;14,84;1
07.10.2012 06:59;1;25;1000;51;90;1
07.10.2012 07:59;1;25;1000;132;140;1
07.10.2012 08:59;1;25;1000;221,01;168;1
07.10.2012 09:59;1;25;1000;183;231;1
07.10.2012 10:59;1;25;1000;160;256;1
07.10.2012 11:59;1;25;1000;50;258;1
07.10.2012 12:59;1;25;1000;154;213;1
07.10.2012 13:59;1;25;1000;182,01;138;1
07.10.2012 14:59;1;25;1000;153;68;1
07.10.2012 15:59;1;25;1000;40;34;1
07.10.2012 16:59;1;25;1000;0;0;1
07.10.2012 17:59;1;25;1000;0;0;1
07.10.2012 18:59;1;25;1000;0;0;1
07.10.2012 19:59;1;25;1000;0;0;1
07.10.2012 20:59;1;25;1000;0;0;1
07.10.2012 21:59;1;25;1000;0;0;1
07.10.2012 22:59;1;25;1000;0;0;1
07.10.2012 23:59;1;25;1000;0;0;1
08.10.2012 00:59;1;25;1000;0;0;1
08.10.2012 01:59;1;25;1000;0;0;1
08.10.2012 02:59;1;25;1000;0;0;1
08.10.2012 03:59;1;25;1000;0;0;1
08.10.2012 04:59;1;25;1000;0;0;1
08.10.2012 05:59;1;25;1000;3;17,37;1
08.10.2012 06:59;1;25;1000;26;91;1
08.10.2012 07:59;1;25;1000;169;120;1
08.10.2012 08:59;1;25;1000;287,01;128;1
08.10.2012 09:59;1;25;1000;369,01;130;1
08.10.2012 10:59;1;25;1000;455,01;97;1
08.10.2012 11:59;1;25;1000;173;239;1
08.10.2012 12:59;1;25;1000;0;104;1
08.10.2012 13:59;1;25;1000;11;157;1
08.10.2012 14:59;1;25;1000;17;106;1
08.10.2012 15:59;1;25;1000;1;30;1
08.10.2012 16:59;1;25;1000;0;0;1
08.10.2012 17:59;1;25;1000;0;0;1
08.10.2012 18:59;1;25;1000;0;0;1
08.10.2012 19:59;1;25;1000;0;0;1
08.10.2012 20:59;1;25;1000;0;0;1
08.10.2012 21:59;1;25;1000;0;0;1
08.10.2012 22:59;1;25;1000;0;0;1
08.10.2012 23:59;1;25;1000;0;0;1
09.10.2012 00:59;1;25;1000;0;0;1
09.10.2012 01:59;1;25;1000;0;0;1
09.10.2012 02:59;1;25;1000;0;0;1
09.10.2012 03:59;1;25;1000;0;0;1
09.10.2012 04:59;1;25;1000;0;0;1
09.10.2012 05:59;1;25;1000;3;15,4;1
09.10.2012 06:59;1;25;1000;91;69;1
09.10.2012 07:59;1;25;1000;194,01;103;1
09.10.2012 08:59;1;25;1000;304,01;114;1
09.10.2012 09:59;1;25;1000;267,01;184;1
09.10.2012 10:59;1;25;1000;1;183;1
09.10.2012 11:59;1;25;1000;24;238;1
09.10.2012 12:59;1;25;1000;0;135;1
09.10.2012 13:59;1;25;1000;0;65;1
09.10.2012 14:59;1;25;1000;38;108;1
09.10.2012 15:59;1;25;1000;5;31,78;1
09.10.2012 16:59;1;25;1000;0;0;1
09.10.2012 17:59;1;25;1000;0;0;1
09.10.2012 18:59;1;25;1000;0;0;1
09.10.2012 19:59;1;25;1000;0;0;1
09.10.2012 20:59;1;25;1000;0;0;1
09.10.2012 21:59;1;25;1000;0;0;1
09.10.2012 22:59;1;25;1000;0;0;1
09.10.2012 23:59;1;25;1000;0;0;1
10.10.2012 00:59;1;25;1000;0;0;1
10.10.2012 01:59;1;25;1000;0;0;1
10.10.2012 02:59;1;25;1000;0;0;1
10.10.2012 03:59;1;25;1000;0;0;1
10.10.2012 04:59;1;25;1000;0;0;1
10.10.2012 05:59;1;25;1000;2;13,62;1
10.10.2012 06:59;1;25;1000;80;71;1
10.10.2012 07:59;1;25;1000;68;153;1
10.10.2012 08:59;1;25;1000;327,01;96;1
10.10.2012 09:59;1;25;1000;413,01;94;1
10.10.2012 10:59;1;25;1000;338,01;161;1
10.10.2012 11:59;1;25;1000;156;238;1
10.10.2012 12:59;1;25;1000;122;213;1
10.10.2012 13:59;1;25;1000;23;164;1
10.10.2012 14:59;1;25;1000;117;77;1
10.10.2012 15:59;1;25;1000;9;29,74;1
10.10.2012 16:59;1;25;1000;0;0;1
10.10.2012 17:59;1;25;1000;0;0;1
10.10.2012 18:59;1;25;1000;0;0;1
10.10.2012 19:59;1;25;1000;0;0;1
10.10.2012 20:59;1;25;1000;0;0;1
10.10.2012 21:59;1;25;1000;0;0;1
10.10.2012 22:59;1;25;1000;0;0;1
10.10.2012 23:59;1;25;1000;0;0;1
11.10.2012 00:59;1;25;1000;0;0;1
11.10.2012 01:59;1;25;1000;0;0;1
11.10.2012 02:59;1;25;1000;0;0;1
11.10.2012 03:59;1;25;1000;0;0;1
11.10.2012 04:59;1;25;1000;0;0;1
11.10.2012 05:59;1;25;1000;2;12,61;1
11.10.2012 06:59;1;25;1000;93;62;1
11.10.2012 07:59;1;25;1000;230,01;75;1
11.10.2012 08:59;1;25;1000;339,01;85;1
11.10.2012 09:59;1;25;1000;407,01;94;1
11.10.2012 10:59;1;25;1000;422,01;106;1
11.10.2012 11:59;1;25;1000;405,01;104;1
11.10.2012 12:59;1;25;1000;326,01;109;1
11.10.2012 13:59;1;25;1000;251,01;84;1
11.10.2012 14:59;1;25;1000;52;99;1
11.10.2012 15:59;1;25;1000;21;23,9;1
11.10.2012 16:59;1;25;1000;0;0;1
11.10.2012 17:59;1;25;1000;0;0;1
11.10.2012 18:59;1;25;1000;0;0;1
11.10.2012 19:59;1;25;1000;0;0;1
11.10.2012 20:59;1;25;1000;0;0;1
11.10.2012 21:59;1;25;1000;0;0;1
11.10.2012 22:59;1;25;1000;0;0;1
11.10.2012 23:59;1;25;1000;0;0;1
12.10.2012 00:59;1;25;1000;0;0;1
12.10.2012 01:59;1;25;1000;0;0;1
12.10.2012 02:59;1;25;1000;0;0;1
12.10.2012 03:59;1;25;1000;0;0;1
12.10.2012 04:59;1;25;1000;0;0;1
12.10.2012 05:59;1;25;1000;2;9,67;1
12.10.2012 06:59;1;25;1000;4;70;1
12.10.2012 07:59;1;25;1000;4;117;1
12.10.2012 08:59;1;25;1000;0;41;1
12.10.2012 09:59;1;25;1000;0;116;1
12.10.2012 10:59;1;25;1000;46;252;1
12.10.2012 11:59;1;25;1000;0;44;1
12.10.2012 12:59;1;25;1000;184,01;182;1
12.10.2012 13:59;1;25;1000;0;104;1
12.10.2012 14:59;1;25;1000;142,01;54;1
12.10.2012 15:59;1;25;1000;0;18;1
12.10.2012 16:59;1;25;1000;0;0;1
12.10.2012 17:59;1;25;1000;0;0;1
12.10.2012 18:59;1;25;1000;0;0;1
12.10.2012 19:59;1;25;1000;0;0;1
12.10.2012 20:59;1;25;1000;0;0;1
12.10.2012 21:59;1;25;1000;0;0;1
12.10.2012 22:59;1;25;1000;0;0;1
12.10.2012 23:59;1;25;1000;0;0;1
13.10.2012 00:59;1;25;1000;0;0;1
13.10.2012 01:59;1;25;1000;0;0;1
13.10.2012 02:59;1;25;1000;0;0;1
13.10.2012 03:59;1;25;1000;0;0;1
13.10.2012 04:59;1;25;1000;0;0;1
13.10.2012 05:59;1;25;1000;1;0;1
13.10.2012 06:59;1;25;1000;12;76;1
13.10.2012 07:59;1;25;1000;116;129;1
13.10.2012 08:59;1;25;1000;151;180;1
13.10.2012 09:59;1;25;1000;8;199;1
13.10.2012 10:59;1;25;1000;5;196;1
13.10.2012 11:59;1;25;1000;8;201;1
13.10.2012 12:59;1;25;1000;10;182;1
13.10.2012 13:59;1;25;1000;85;156;1
13.10.2012 14:59;1;25;1000;6;84;1
13.10.2012 15:59;1;25;1000;0;5;1
13.10.2012 16:59;1;25;1000;0;0;1
13.10.2012 17:59;1;25;1000;0;0;1
13.10.2012 18:59;1;25;1000;0;0;1
13.10.2012 19:59;1;25;1000;0;0;1
13.10.2012 20:59;1;25;1000;0;0;1
13.10.2012 21:59;1;25;1000;0;0;1
13.10.2012 22:59;1;25;1000;0;0;1
13.10.2012 23:59;1;25;1000;0;0;1
14.10.2012 00:59;1;25;1000;0;0;1
14.10.2012 01:59;1;25;1000;0;0;1
14.10.2012 02:59;1;25;1000;0;0;1
14.10.2012 03:59;1;25;1000;0;0;1
14.10.2012 04:59;1;25;1000;0;0;1
14.10.2012 05:59;1;25;1000;0;0;1
14.10.2012 06:59;1;25;1000;27;77;1
14.10.2012 07:59;1;25;1000;201,01;82;1
14.10.2012 08:59;1;25;1000;12;176;1
14.10.2012 09:59;1;25;1000;7;192;1
14.10.2012 10:59;1;25;1000;11;212;1
14.10.2012 11:59;1;25;1000;1;169;1
14.10.2012 12:59;1;25;1000;0;126;1
14.10.2012 13:59;1;25;1000;0;57;1
14.10.2012 14:59;1;25;1000;0;56;1
14.10.2012 15:59;1;25;1000;0;9;1
14.10.2012 16:59;1;25;1000;0;0;1
14.10.2012 17:59;1;25;1000;0;0;1
14.10.2012 18:59;1;25;1000;0;0;1
14.10.2012 19:59;1;25;1000;0;0;1
14.10.2012 20:59;1;25;1000;0;0;1
14.10.2012 21:59;1;25;1000;0;0;1
14.10.2012 22:59;1;25;1000;0;0;1
14.10.2012 23:59;1;25;1000;0;0;1
15.10.2012 00:59;1;25;1000;0;0;1
15.10.2012 01:59;1;25;1000;0;0;1
15.10.2012 02:59;1;25;1000;0;0;1
15.10.2012 03:59;1;25;1000;0;0;1
15.10.2012 04:59;1;25;1000;0;0;1
15.10.2012 05:59;1;25;1000;0;0;1
15.10.2012 06:59;1;25;1000;37;74;1
15.10.2012 07:59;1;25;1000;0;40;1
15.10.2012 08:59;1;25;1000;0;35;1
15.10.2012 09:59;1;25;1000;81;233;1
15.10.2012 10:59;1;25;1000;118;242;1
15.10.2012 11:59;1;25;1000;6;190;1
15.10.2012 12:59;1;25;1000;35;202;1
15.10.2012 13:59;1;25;1000;122;137;1
15.10.2012 14:59;1;25;1000;113;60;1
15.10.2012 15:59;1;25;1000;9;17,95;1
15.10.2012 16:59;1;25;1000;0;0;1
15.10.2012 17:59;1;25;1000;0;0;1
15.10.2012 18:59;1;25;1000;0;0;1
15.10.2012 19:59;1;25;1000;0;0;1
15.10.2012 20:59;1;25;1000;0;0;1
15.10.2012 21:59;1;25;1000;0;0;1
15.10.2012 22:59;1;25;1000;0;0;1
15.10.2012 23:59;1;25;1000;0;0;1
16.10.2012 00:59;1;25;1000;0;0;1
16.10.2012 01:59;1;25;1000;0;0;1
16.10.2012 02:59;1;25;1000;0;0;1
16.10.2012 03:59;1;25;1000;0;0;1
16.10.2012 04:59;1;25;1000;0;0;1
16.10.2012 05:59;1;25;1000;0;0;1
16.10.2012 06:59;1;25;1000;9;68;1
16.10.2012 07:59;1;25;1000;0;24;1
16.10.2012 08:59;1;25;1000;0;56;1
16.10.2012 09:59;1;25;1000;0;57;1
16.10.2012 10:59;1;25;1000;0;91;1
16.10.2012 11:59;1;25;1000;0;142;1
16.10.2012 12:59;1;25;1000;5;161;1
16.10.2012 13:59;1;25;1000;0;75;1
16.10.2012 14:59;1;25;1000;22;87;1
16.10.2012 15:59;1;25;1000;0;14;1
16.10.2012 16:59;1;25;1000;0;0;1
16.10.2012 17:59;1;25;1000;0;0;1
16.10.2012 18:59;1;25;1000;0;0;1
16.10.2012 19:59;1;25;1000;0;0;1
16.10.2012 20:59;1;25;1000;0;0;1
16.10.2012 21:59;1;25;1000;0;0;1
16.10.2012 22:59;1;25;1000;0;0;1
16.10.2012 23:59;1;25;1000;0;0;1
17.10.2012 00:59;1;25;1000;0;0;1
17.10.2012 01:59;1;25;1000;0;0;1
17.10.2012 02:59;1;25;1000;0;0;1
17.10.2012 03:59;1;25;1000;0;0;1
17.10.2012 04:59;1;25;1000;0;0;1
17.10.2012 05:59;1;25;1000;0;0;1
17.10.2012 06:59;1;25;1000;0;25;1
17.10.2012 07:59;1;25;1000;0;48;1
17.10.2012 08:59;1;25;1000;0;59;1
17.10.2012 09:59;1;25;1000;1;149;1
17.10.2012 10:59;1;25;1000;2;176;1
17.10.2012 11:59;1;25;1000;0;66;1
17.10.2012 12:59;1;25;1000;0;64;1
17.10.2012 13:59;1;25;1000;0;45;1
17.10.2012 14:59;1;25;1000;0;41;1
17.10.2012 15:59;1;25;1000;0;2;1
17.10.2012 16:59;1;25;1000;0;0;1
17.10.2012 17:59;1;25;1000;0;0;1
17.10.2012 18:59;1;25;1000;0;0;1
17.10.2012 19:59;1;25;1000;0;0;1
17.10.2012 20:59;1;25;1000;0;0;1
17.10.2012 21:59;1;25;1000;0;0;1
17.10.2012 22:59;1;25;1000;0;0;1
17.10.2012 23:59;1;25;1000;0;0;1
18.10.2012 00:59;1;25;1000;0;0;1
18.10.2012 01:59;1;25;1000;0;0;1
18.10.2012 02:59;1;25;1000;0;0;1
18.10.2012 03:59;1;25;1000;0;0;1
18.10.2012 04:59;1;25;1000;0;0;1
18.10.2012 05:59;1;25;1000;0;0;1
18.10.2012 06:59;1;25;1000;9;64;1
18.10.2012 07:59;1;25;1000;116;114;1
18.10.2012 08:59;1;25;1000;45;188;1
18.10.2012 09:59;1;25;1000;31;216;1
18.10.2012 10:59;1;25;1000;0;155;1
18.10.2012 11:59;1;25;1000;17;206;1
18.10.2012 12:59;1;25;1000;41;196;1
18.10.2012 13:59;1;25;1000;62;145;1
18.10.2012 14:59;1;25;1000;82;65;1
18.10.2012 15:59;1;25;1000;2;11,63;1
18.10.2012 16:59;1;25;1000;0;0;1
18.10.2012 17:59;1;25;1000;0;0;1
18.10.2012 18:59;1;25;1000;0;0;1
18.10.2012 19:59;1;25;1000;0;0;1
18.10.2012 20:59;1;25;1000;0;0;1
18.10.2012 21:59;1;25;1000;0;0;1
18.10.2012 22:59;1;25;1000;0;0;1
18.10.2012 23:59;1;25;1000;0;0;1
19.10.2012 00:59;1;25;1000;0;0;1
19.10.2012 01:59;1;25;1000;0;0;1
19.10.2012 02:59;1;25;1000;0;0;1
19.10.2012 03:59;1;25;1000;0;0;1
19.10.2012 04:59;1;25;1000;0;0;1
19.10.2012 05:59;1;25;1000;0;0;1
19.10.2012 06:59;1;25;1000;45;61;1
19.10.2012 07:59;1;25;1000;133,01;103;1
19.10.2012 08:59;1;25;1000;197,01;139;1
19.10.2012 09:59;1;25;1000;235,01;165;1
19.10.2012 10:59;1;25;1000;243,01;179;1
19.10.2012 11:59;1;25;1000;231,01;173;1
19.10.2012 12:59;1;25;1000;176,01;160;1
19.10.2012 13:59;1;25;1000;160,01;104;1
19.10.2012 14:59;1;25;1000;106;48;1
19.10.2012 15:59;1;25;1000;0;2;1
19.10.2012 16:59;1;25;1000;0;0;1
19.10.2012 17:59;1;25;1000;0;0;1
19.10.2012 18:59;1;25;1000;0;0;1
19.10.2012 19:59;1;25;1000;0;0;1
19.10.2012 20:59;1;25;1000;0;0;1
19.10.2012 21:59;1;25;1000;0;0;1
19.10.2012 22:59;1;25;1000;0;0;1
19.10.2012 23:59;1;25;1000;0;0;1
20.10.2012 00:59;1;25;1000;0;0;1
20.10.2012 01:59;1;25;1000;0;0;1
20.10.2012 02:59;1;25;1000;0;0;1
20.10.2012 03:59;1;25;1000;0;0;1
20.10.2012 04:59;1;25;1000;0;0;1
20.10.2012 05:59;1;25;1000;0;0;1
20.10.2012 06:59;1;25;1000;3;52;1
20.10.2012 07:59;1;25;1000;17;123;1
20.10.2012 08:59;1;25;1000;182,01;143;1
20.10.2012 09:59;1;25;1000;251,01;153;1
20.10.2012 10:59;1;25;1000;270,01;161;1
20.10.2012 11:59;1;25;1000;242,01;163;1
20.10.2012 12:59;1;25;1000;166,01;161;1
20.10.2012 13:59;1;25;1000;105;126;1
20.10.2012 14:59;1;25;1000;19;76;1
20.10.2012 15:59;1;25;1000;0;0;1
20.10.2012 16:59;1;25;1000;0;0;1
20.10.2012 17:59;1;25;1000;0;0;1
20.10.2012 18:59;1;25;1000;0;0;1
20.10.2012 19:59;1;25;1000;0;0;1
20.10.2012 20:59;1;25;1000;0;0;1
20.10.2012 21:59;1;25;1000;0;0;1
20.10.2012 22:59;1;25;1000;0;0;1
20.10.2012 23:59;1;25;1000;0;0;1
21.10.2012 00:59;1;25;1000;0;0;1
21.10.2012 01:59;1;25;1000;0;0;1
21.10.2012 02:59;1;25;1000;0;0;1
21.10.2012 03:59;1;25;1000;0;0;1
21.10.2012 04:59;1;25;1000;0;0;1
21.10.2012 05:59;1;25;1000;0;0;1
21.10.2012 06:59;1;25;1000;14;61;1
21.10.2012 07:59;1;25;1000;156,01;84;1
21.10.2012 08:59;1;25;1000;252,01;101;1
21.10.2012 09:59;1;25;1000;315,01;112;1
21.10.2012 10:59;1;25;1000;65;230;1
21.10.2012 11:59;1;25;1000;4;170;1
21.10.2012 12:59;1;25;1000;1;124;1
21.10.2012 13:59;1;25;1000;164,01;94;1
21.10.2012 14:59;1;25;1000;75;58;1
21.10.2012 15:59;1;25;1000;0;0;1
21.10.2012 16:59;1;25;1000;0;0;1
21.10.2012 17:59;1;25;1000;0;0;1
21.10.2012 18:59;1;25;1000;0;0;1
21.10.2012 19:59;1;25;1000;0;0;1
21.10.2012 20:59;1;25;1000;0;0;1
21.10.2012 21:59;1;25;1000;0;0;1
21.10.2012 22:59;1;25;1000;0;0;1
21.10.2012 23:59;1;25;1000;0;0;1
22.10.2012 00:59;1;25;1000;0;0;1
22.10.2012 01:59;1;25;1000;0;0;1
22.10.2012 02:59;1;25;1000;0;0;1
22.10.2012 03:59;1;25;1000;0;0;1
22.10.2012 04:59;1;25;1000;0;0;1
22.10.2012 05:59;1;25;1000;0;0;1
22.10.2012 06:59;1;25;1000;40;55;1
22.10.2012 07:59;1;25;1000;149,01;85;1
22.10.2012 08:59;1;25;1000;243,01;103;1
22.10.2012 09:59;1;25;1000;310,01;112;1
22.10.2012 10:59;1;25;1000;335,01;115;1
22.10.2012 11:59;1;25;1000;318,01;112;1
22.10.2012 12:59;1;25;1000;261,01;103;1
22.10.2012 13:59;1;25;1000;166,01;90;1
22.10.2012 14:59;1;25;1000;64;60;1
22.10.2012 15:59;1;25;1000;0;0;1
22.10.2012 16:59;1;25;1000;0;0;1
22.10.2012 17:59;1;25;1000;0;0;1
22.10.2012 18:59;1;25;1000;0;0;1
22.10.2012 19:59;1;25;1000;0;0;1
22.10.2012 20:59;1;25;1000;0;0;1
22.10.2012 21:59;1;25;1000;0;0;1
22.10.2012 22:59;1;25;1000;0;0;1
22.10.2012 23:59;1;25;1000;0;0;1
23.10.2012 00:59;1;25;1000;0;0;1
23.10.2012 01:59;1;25;1000;0;0;1
23.10.2012 02:59;1;25;1000;0;0;1
23.10.2012 03:59;1;25;1000;0;0;1
23.10.2012 04:59;1;25;1000;0;0;1
23.10.2012 05:59;1;25;1000;0;0;1
23.10.2012 06:59;1;25;1000;30;55;1
23.10.2012 07:59;1;25;1000;137,01;88;1
23.10.2012 08:59;1;25;1000;222,01;111;1
23.10.2012 09:59;1;25;1000;316,01;104;1
23.10.2012 10:59;1;25;1000;329,01;115;1
23.10.2012 11:59;1;25;1000;324,01;105;1
23.10.2012 12:59;1;25;1000;256,01;102;1
23.10.2012 13:59;1;25;1000;207,01;62;1
23.10.2012 14:59;1;25;1000;50;63;1
23.10.2012 15:59;1;25;1000;0;0;1
23.10.2012 16:59;1;25;1000;0;0;1
23.10.2012 17:59;1;25;1000;0;0;1
23.10.2012 18:59;1;25;1000;0;0;1
23.10.2012 19:59;1;25;1000;0;0;1
23.10.2012 20:59;1;25;1000;0;0;1
23.10.2012 21:59;1;25;1000;0;0;1
23.10.2012 22:59;1;25;1000;0;0;1
23.10.2012 23:59;1;25;1000;0;0;1
24.10.2012 00:59;1;25;1000;0;0;1
24.10.2012 01:59;1;25;1000;0;0;1
